texto,label_real,pred_groq/llama-3.3-70b-versatile,lat_groq/llama-3.3-70b-versatile
"Valdemiro se irrita ao ver sátira na TV: ""Pintaram o cara da minha cor e o chamaram de Valdemijo"".  O líder evangélico e fundador da Igreja Mundial do Poder de Deus foi à loucura ao assistir um episódio do programa Pânico na TV.  Durante um culto realizado em sua igreja, Valdemiro declarou: ""Deus, tenha misericórdia de nós e repreenda aqueles que zombam da tua obra"" Visivelmente incomodado com a sátira, ele disse que os humoristas estavam blasfemando contra a palavra de Deus : ""Eles fizeram um cenário com o altar da igreja, as ovelhinhas e colocaram um sujeito tentando me imitar [...] o nome dele era pastor Valdemijo [...] até pintaram o cara da minha cor"" disse o religioso. Um dos fiéis chegou a sugerir para o pastor processar o programa: ""Processar pra quê? Quem quiser me desafiar, que fique a vontade [...] e arque com as consequências porque Deus vai pesar a mão ..."" finalizou. link alternativo do vídeo (caso você não consiga assistir acima) leia também:",FALSO,FALSO,0.21824240684509277
"Por que a maioria dos políticos investigados não precisará se preocupar com a Lava Jato no STF em 2018 Ao longo do ano de 2017, a aposta entre analistas e até mesmo investigadores que acompanhavam o andamento da operação Lava Jato era de que o Supremo Tribunal Federal (STF) começaria ainda no ano passado a julgar os casos da operação envolvendo políticos, o que não aconteceu. E uma análise mais profunda mostra que a maioria desses investigados ainda não precisa se preocupar: dos mais de cem inquéritos, só dois estão prontos para serem julgados. Na prática, a existência do chamado ""foro privilegiado"" para os políticos com mandato adia o risco de punições. E, em muitos casos, evitará que investigados na Lava Jato sejam enquadrados pela Lei de Ficha Limpa, o que poderia excluí-los das eleições deste ano —a norma impede que condenados na segunda instância por certos crimes sejam candidatos. Quem não tem cargo no momento, ",VERDADEIRO,VERDADEIRO,0.25748300552368164
"Quanto mais me acusam, mais subo nas pesquisas, diz Lula O ex-presidente Luiz Inácio Lula da Silva declarou neste sábado (27), por videoconferência em uma reunião da FAO (Organização das Nações Unidas para a Alimentação e a Agricultura), que os esforços para impedir sua candidatura à Presidência apenas o tornam mais forte. ""Não querem que eu seja candidato porque quanto mais me acusam, quanto mais me perseguem, mais eu subo nas pesquisas, declarou Lula em um discurso transmitido a um congresso sobre a luta contra a fome da FAO em Adis Abeba, na Etiópia, do qual Lula deveria ter participado. Lula foi condenado na última quarta (24) pelo TRF-4 (Tribunal Regional Federal da 4ª Região) a 12 anos e um mês de prisão no chamado caso do tríplex no Guarujá (SP). Ele viajaria nesta sexta para a Etiópia para participar de um evento da FAO sobre a ",VERDADEIRO,VERDADEIRO,0.37036681175231934
"De acordo com Joesley: Temer ""é o chefe da quadrilha mais perigosa do Brasil"". O empresario Joesley Batista, um dos donos da JBS, declarou em uma entrevista
concedida pela revista Época que o presidente Michel Temer ""é o chefe da quadrilha
mais perigosa do Brasil""
""Acho que ele me via como um empresário que poderia financiar as campanhas dele e
fazer esquemas que renderiam propina"", revelou Joesley
""Quem não está preso está hoje no Planalto. Essa turma é muita perigosa. Não pode
brigar com eles. Nunca tive coragem de brigar com eles. Por outro lado, se você
baixar a guarda, eles não têm limites."" afirmou, se referindo a Temer, Cunha,
Henrique Meirelles, Padilha e Moreira.
""O Eduardo, quando já era presidente da Câmara, um dia me disse assim: ""Joesley,
tão querendo abrir uma CPI contra a JBS para investigar BNDES. É o seguinte: você
me dá R$ 5 milhões que eu acabo com a CPI"", contou.",FALSO,VERDADEIRO,0.2174379825592041
"Aeronáutica analisa se hélices de helicóptero que levava noiva bateram em árvore. Helicóptero caiu no domingo (5) matando quatro pessoas, entre elas uma noiva a caminho do altar. . O major Caio Batalha, investigador do Serviço Regional de Investigação e Prevenção de Acidentes Aeronáuticos (Seripa 4), disse nesta segunda-feira (5) que as copas das árvores do local onde o helicóptero Robinson 44 caiu estão quebradas, o que indicaria que as hélices da aeronave colidiram com as árvores. O helicóptero caiu no domingo (5) matando quatro pessoas, entre elas uma noiva a caminho do altar . ""Eu não posso afirmar que caiu por causa disso, todos os fatores contribuintes serão analisados mas a copa das árvores estão quebradas. Pode ser que as copas se quebraram como causa ou cconsequência da queda. Ou as hélices se bateram ",VERDADEIRO,VERDADEIRO,0.31709837913513184
"Zezé tem razão: ""Nunca houve ditadura no Brasil"". O que houve foi repressão contra vagabundos.  Após o cantor sertanejo Zezé Di Camargo declarar que ""não houve ditadura no Brasil"", a grande mídia brasileira começou a publicar matérias em tom de escárnio contra o cantor.  Zezé não está errado! Não houve ditadura mesmo! Essa foi uma das poucas vezes em que o cantor foi feliz em suas declarações! O que ocorreu foi uma intervenção militar contra grupos baderneiros que queriam se apossar de propriedades públicas e privadas [...] enfim, algo que já nos acostumamos a assistir durante os últimos anos. Com todo o respeito aos professores do Brasil, mas se você aprendeu (na escola) que houve ""ditadura no Brasil"", provavelmente você foi doutrinado por aquele professor que não gosta de trabalhar, deixa a barba crescer (nada contra homens barbudos) e gosta de ""puxar um fuminho"". Quem foi perseguido na época, são os que hoje estão sendo investigados, processados e presos por corrupção. Houve confronto entre policiais e bandidos, sendo que alguns escaparam e outros até se tornaram presidentes. Como bem disse o internauta Alex Santos: ""Porque é que nossos pais e avós (que acordavam às 4h da madrugada para trabalhar e carregar esse país nas costas) têm uma visão positiva do período militar e nossos professores esquerdistas, artistas e jornalistas que amam Cuba (e passam férias em Paris ou NY) têm uma visão negativa desse período? Assista com atenção a entrevista com o mestre em Sociologia e doutor em História Social, Marco Antonio Villa:",FALSO,FALSO,0.27200889587402344
"Michel Temer encontra Silvio Santos em salão de cabeleireiro em SP

Presidente e apresentador são clientes de cabeleireiro dos famosos.
Neste sábado, Temer foi a escritório na Zona Sul de São Paulo.

O presidente Michel Temer posou para foto com o empresário e apresentador Silvio Santos e o cabeleireiro Robson Jassa, depois de cortar o cabelo no salão deste, na Zona Sul de São Paulo. ""Um super encontro no salão hoje"", escreveu Jassa ao postar a foto em sua conta no Instagram.

O encontro breve aconteceu na tarde de sexta-feira (18), logo após Temer chegar a São Paulo vindo de Brasília. Ele é cliente antigo de Jassa, assim como Silvio Santos.

Neste sábado (19), Temer saiu de sua casa no bairro de Alto de Pinheiros, na Zona Oeste da capital paulista, por volta de 10h30. Ele foi para o escritório que mantém no Itaim Bibi, e voltou para casa no meio da tarde.",VERDADEIRO,VERDADEIRO,0.2169022560119629
"Presidente das Filipinas mostra como lidar com políticos corruptos: ""Eu jogo pra fora do helicóptero"". .  Duterte ameaçou jogar os trapaceiros para fora de seu helicóptero. Ele afirmou que já fez isso uma vez e não teria o menor pudor em repetir o ato. Conhecido pelo temperamento explosivo, o presidente contou que uma vez jogou para fora de um helicóptero um chinês suspeito de ter lesado dinheiro público. ""Caso você seja corrupto, vou buscá-lo e levá-lo a Manila (capital do país). Usarei um helicóptero e irei atirá-lo para fora. Já fiz isso uma vez, por que não fazer novamente?"" disse o presidente. Não foi divulgado onde e quando ocorreu o incidente do helicóptero com o tal chinês. Imagina se essa moda pega no Brasil? Temos a 2ª maior frota de helicópteros do mundo ...",FALSO,FALSO,0.2973031997680664
"Juiz do STF pede uma liminar para a ação da
legalização do aborto. O Supremo Tribunal Federal (STF) solicitou uma liminar solicitando o pedido da
legalização do aborto para qualquer gestação com até 14 semanas.
Um dos assuntos mais polêmicos no Brasil, mesmo assim tendo a liberação do aborto
em algumas circunstancias tais como se a mulher corre risco de morte por conta da
gestação, se houve estupro; se o feto sem cérebro sendo assim sem chances de
sobreviver logo após o parto.
A defesa que o STF usa seria que por ser algo proibido, induz mulheres a procurarem
meios clandestinos ao qual na maioria dos casos, se paga com a própria vida, alguns
juízes afirmam que o lado religioso tem que ser deixado de lado para que se tome a
decisão.",FALSO,VERDADEIRO,0.3275148868560791
"Lula foi levado pela PF porque foi delatado, diz Malafaia: ‘Comigo é uma vergonha’ Pastor, alvo da Operação Timóteo, afirmou ainda: ""Querer me comparar com petistas corruptos, PIADA"" O mandado de condução coercitiva na Operação Timóteo provocou a ira do pastor Silas Malafaia nesta sexta-feira, 16. Em seu Twitter, colérico, o pastor publicou mensagens, áudio e vídeo negando as suspeitas da investigação que mira em um esquema de corrupção em cobranças judiciais de royalties da exploração mineral. “Eu sei o poder das trevas”, afirmou em áudio. Malafaia é suspeito de apoiar na lavagem do dinheiro do esquema, que recebeu valores do principal escritório de advocacia investigado. A suspeita a ser esclarecida pelos policiais é que este líder religioso pode ter “emprestado” contas correntes de uma instituição religiosa sob sua influência com a intenção de ocultar a origem ilícita dos valores. A Justiça expediu mandado de condução coercitiva do pastor para o Rio. Em sua conta na rede social, Malafaia declarou estar em São Paulo. Nas mensagens que escreveu a seus seguidores no Twitter, Malafaia negou as suspeitas e mirou também ‘nos esquerdopatas’. “Aviso aos esquerdopatas > Ñ fui delatado por ninguém, ñ estou envolvido em nada, querer me comparar com petistas ",VERDADEIRO,VERDADEIRO,0.2479705810546875
"Crivella pede militares, mas Jungmann diz que não cabe a prefeitos solicitação Ele cantou que 'quem não gosta de samba, bom prefeito não é'; Rio espera receber 1,5 milhão de turistas durante o carnaval RIO - O prefeito do Rio de Janeiro, Marcelo Crivella (PRB), vai pedir apoio das Forças Armadas para reforçar a segurança no carnaval da cidade. Mas não cabe, por lei, ao município fazer esse tipo de solicitação, esclareceu o ministro da Defesa, Raul Jungmann. Ele também informou ao Estado que nenhum pedido nesse sentido chegara, até o fim da tarde, ao órgão. ""Sobre pedidos (de) ajuda das Faz: 1. apenas governadores, em caso de segurança pública (GLO). 2. não pode ser preventivamente. 3. decisão apenas PR"", esclareceu, depois, pelo Twitter. GLO significa Garantia da Lei e da Ordem; PR é presidente da República. Um dos argumentos de Crivella para pedir suporte militar para o carnaval é que a festa reunirá 6,5 milhões de pessoas, entre elas 1,5 milhão de turistas. Os militares agiram ",VERDADEIRO,VERDADEIRO,0.3104560375213623
"Ministério da saúde informa: anti-inamatório
de uso
diário aumenta 49% risco de parada cardiaca. De acordo com estudos feitos na Dinamarca dois anti-inflamatórios muito conhecidos
no Brasil apresentam um risco muito grande a população.
O estudo feito por cientistas e publicada na revista European Heart Journal onde
concluiu que o ibuprofeno aumenta 39% o risco de parada cardíaca e o diclofenaco
59%.
O alerta esta para todo o Brasil, por conta do Ibuprofeno e O Diclofenaco serem
facilmente comprados na farmácia sem a exigência de receita.
“Permitir que esses remédios sejam comprados sem receita e sem nenhum conselho
ou restrição envia uma mensagem ao público de que não há dúvidas quanto a sua
segurança”, afirma Gunnar Gislason autor da pesquisa.
“Pesquisas anteriores mostraram que os AINE estão relacionados a um maior risco
cardiovascular, algo que preocupa porque seu uso está muito disseminado” afirma
Gislason
Na Espanha, a Agência de Medicamentos e Produtos de Saúde já emitiu uma
recomendação para limitar o consumo de ibuprofeno, já na Gra Bretanha o
diclofenaco passou a ser vendido apenas sob receita medica em exceção pacientes
com insuficiência cardíaca, cardiopatia isquêmica, doença arterial periférica ou
cerebrovascular ao qual o uso foi restrito.",FALSO,VERDADEIRO,0.2696552276611328
"Tiririca pretende se candidatar a presidência em 2018. Tiririca pretende se candidatar a Presidência da Republica em 2018, ele ainda não
tem seu partido pois há uma grande disputa para te-lo como aliado, ou seja um dos
escolhidos pelas pessoas.
Tiririca afirma que tem grandes chances de chegar aonde ele quer, afinal não ele
afirma ""Não precisa de muito para conquistar o povo e sim de atitude""
Francisco Everardo Oliveira Silva, conhecido pelo nome artístico de Tiririca foi eleito
deputado federal por São Paulo, tendo sido o terceiro deputado mais votado em toda
a história do Brasil.
E um dos bordões ao qual Tiririca garante que terá em sua luta pela candidatura sera
""Pior do que tá não fica, vote Tiririca""",FALSO,FALSO,0.25068235397338867
"Autoritarismo midiático O que Wyllys e Holiday têm em comum além de serem famosos? São autoritários Dois personagens de campos opostos no espectro ideológico, mas com características bastante semelhantes tanto no modo como se projetaram politicamente quanto na forma com que usam a comunicação direta para se manter em evidência, deram na semana que passou demonstrações de que o autoritarismo não é atributo exclusivo nem da direita nem da esquerda, nem da chamada velha política. Existe, e é cada vez mais pernicioso, por se travestir de suposta modernidade, um autoritarismo midiático, alimentado pelas redes sociais – e que delas se retroalimenta. Trata-se da versão política da modernidade líquida de Zygmunt Bauman. O deputado Jean Wyllys (PSOL-RJ) e o vereador paulistano Fernando Holiday (DEM-SP) certamente detestarão ser alinhados na mesma prática e ter suas atitudes “parlamentares” comparadas. Isso também é reflexo da forma autoritária com que enxergam seu papel na política e na sociedade, e da falta de tolerância com os adversários. Punido com uma advertência por ter ",VERDADEIRO,VERDADEIRO,0.25615644454956055
"O “golpe” como disciplina universitária Surpreende que tanto alvoroço esteja sendo criado em torno de um fato corriqueiro. Muito barulho nas redes e nos corredores universitários com a manifestação do ministro da Educação, Mendonça Filho, contestando o oferecimento, na Universidade de Brasília, de uma disciplina escolar sobre o impeachment de Dilma Rousseff. Em solidariedade, professores de outras instituições acadêmicas (Unicamp e Federal da Bahia) propuseram-se a seguir o exemplo da UnB. Surpreende que tanto alvoroço esteja sendo criado em torno de um fato corriqueiro. Não é de hoje que as faculdades de Humanas vivem às voltas com a questão de definir que conteúdo programático oferecer aos estudantes. Sempre há controvérsias. As disciplinas das diferentes áreas de conhecimento estão mergulhadas nos embates políticos e ideológicos da época e nas pulsões a ela correspondentes, cabendo aos professores zelar tanto pela liberdade de cátedra quanto pelo rigor teórico e conceitual. Uma sala de aula não pode ser tribuna para a apresentação categórica das preferências ou idiossincrasias filosóficas do professor, nem muito menos espaço para a defesa militante de interesses políticos ou partidários. A questão é tão complicada que sempre se recorre àquilo que o sociólogo alemão Max Weber chamava de “liberdade em relação aos valores”, procedimento também chamado de “neutralidade axiológica”. Com isso, Weber pretendia demonstrar que não há como excluir os valores do trabalho científico ou docente mas, por isso mesmo, é preciso manter certo controle sobre eles, para que o conhecimento não seja indevidamente invadido por considerações de ordem política ou moral. Tudo depende sempre de escolhas valorativas e opções subjetivas, que precisam ser adequadamente integradas ao processo científico. Não há “imparcialidade” absoluta e tudo passa por uma relação dinâmica com os diferentes pontos de vista que coexistem na sociedade e na época. Não se trata de encontrar um “compromisso” entre tais pontos de vista antagônicos, que lutam entre si, mas de centrar o foco na descoberta da verdade, fim último da ciência. É uma discussão complexa, difícil. Diferentemente do que ocorre no ensino fundamental e médio, na universidade o risco de “doutrinação” é pequeno, pois os alunos já têm ideias próprias e sabem se proteger. Mas o proselitismo corre solto. É parte do jogo, gostemos ou não. O professor não pode agir como porta-voz de grupos, partidos ou movimentos, ainda que deva se apresentar por inteiro, desde logo e com suas convicções. Não tem o direito de fazer de sua cátedra uma correia de transmissão de “verdades discutíveis” ou uma caixa de ressonância daquilo que considera serem as “injustiças do mundo” ou o “clamor popular”. Sua obrigação é oferecer análises criteriosas que mostrem as implicações fundamentais, as determinações e os conceitos com que podem ser examinados os temas. Precisa saber equilibrar convicção e responsabilidade. Sua missão é disseminar serenidade e ponderação, não conclamar os estudantes ao “engajamento político”. Ele não é um prosélito, nem um agitador. A liberdade acadêmica que vigora nos campi universitários implica a discussão com os estudantes de problemas que o corpo docente considera relevantes para sua formação. Os departamentos acadêmicos são livres para definir o conteúdo das matérias a serem oferecidas aos alunos. Muitas vezes os temas são polêmicos e ainda não estão devidamente processados em termos científicos. Estão, por assim dizer, na fronteira, no lusco-fusco, flutuando entre a pesquisa e a curiosidade, entre o senso comum, a denúncia e a reflexão crítica. Não deveria haver dúvida de que a análise do impeachment é um ponto importante, que merece ser estudado, debatido, investigado. Especialmente nas faculdades de Humanas, o cotidiano é atravessado por discussões feitas “à quente”, que aparecem até mesmo nas disciplinas que não estão direcionadas para a análise de conjuntura política do país. Nada a estranhar, portanto, que alguns professores procurem sistematizar essas discussões e dar elas um pouco de organização. Eles estão levando para dentro de suas aulas aquilo que rola fora delas. Pode haver um exagerado senso de oportunidade, mas, se capricharem na organização e se dedicarem a manter o padrão acadêmico, poderão ajudar os estudantes a ter uma visão mais criteriosa do processo político brasileiro, nele incluindo o impeachment de Dilma, a crise do PT e os males que a corrupção vem causando ao partido, as características do lulismo, o funcionamento das instituições políticas e jurídicas do país, o governo de Michel Temer, e assim por diante. A questão e o perrengue só surgiram porque os professores resolveram associar ao impeachment a palavra “golpe”, o que sugeriu um alinhamento automático às diretrizes das oposições petistas e lulistas posteriores ao fim do governo Dilma. Ao fazerem isso — reiterando uma denúncia já ultrapassada pela dinâmica política real — terminaram por tomar uma posição que antecipa as conclusões a que as próprias disciplinas deveriam chegar. As propostas assumiram unilateralmente que o processo que destituiu Dilma foi feito fora da lei e da constitucionalidade vigente, implicando a “ruptura da democracia”, o “retrocesso nos direitos” e a “restrição às liberdades”. Alimentaram, assim, uma fogueira que, a essa altura, já deveria estar apagada. Foi o que bastou para que o ministro da Educação se encrespasse, mostrando sua dificuldade de conviver com o contraditório. Nem ele, nem o governo que integra, nem os que apoiaram o afastamento de Dilma aceitam ser vistos como “golpistas” e nem pensam que o processo violentou as normas legais do país. Nenhum “golpe” de fato aconteceu, a não ser no sentido genérico de “manobra política” ou de “golpe parlamentar”. Mas ninguém tem o direito de vetar as atividades dos que pensam de outro modo. A declaração de Mendonça Filho de que se deve “lamentar que uma ",VERDADEIRO,VERDADEIRO,0.2248837947845459
"Documentos de grande importância na investigação
contra Lula desapareceram. De acordo com informações locais de Brasilia, a ministra Carmen Lucia expediu
materiais de grande importância onde o protagonizante principal seria Lula, materiais
e documentos sigilosos, ao qual estão presos em um departamento dos correios em
Brasilia.
Em anexo aos documentos estão gravações ao qual Carmen Lucia estava preparando
para o ultimo julgamento que esta marcado para ABRIL/2017
A preocupação seria que o documentos esta perdido e pelo que os agentes do
correios estão informando é que o objeto não se encontra quando eles entram em
pesquisa do rastreio.",FALSO,FALSO,0.3155796527862549
"Meirelles trocou um salário de 40 milhões no grupo JBS por um cargo de ministro.  Amor ao país?.  Havia um nome de peso no comando do conglomerado bilionário da Friboi: o atual ministro da Fazenda de Michel Temer, Henrique Meirelles..  Meirelles esteve à frente do Conselho de Administração da J&F, a convite do empresário Joesley Batista, por 4 anos. Foi confiada a Meirelles a elaboração de estratégias para expansão da empresa dentro e fora do país. Além de investir em vultuosas campanhas publicitárias, ele também transformou a holding em uma das maiores financiadoras de campanhas políticas do Brasil. (informação da Revista Exame ) Segundo depoimentos de executivos da própria JBS, o contrato de Meirelles previa uma remuneração anual de aproximadamente R$ 40 milhões. Porque será que Meirelles trocou um salário anual de R$ 40 milhões por um salário de ministro [algo em torno de 360 mil/ano] ??? Isso tudo é amor pelo país? Ou será que é amor pelo foro privilegiado?",FALSO,VERDADEIRO,0.255251407623291
"Santander Cultural realizará duas exposições sobre diversidade após cancelamento do Queermuseu Compromisso foi firmado junto ao Ministério Público Federal, que apurou prejuízos à liberdade de expressão pelo encerramento antecipado da mostra artística. Caso aconteceu em setembro de 2017, em Porto Alegre. O Santander Cultural realizará duas novas exposições sobre temas de diferença e diversidade na ótica dos direitos humanos, de acordo com termo de compromisso firmado entre a instituição e o Ministério Público Federal do Rio Grande do Sul (MPF/RS). A medida acontece em decorrência da apuração do MPF sobre a suspeita de prejuízo à liberdade de expressão artística com o encerramento antecipado da exposição Queermuseu – Cartografias da Diferença na Arte Brasileira, em setembro de 2017, no museu que fica no centro de Porto Alegre. A exposição foi acusada de fazer apologia à pedofilia, zoofilia e ofensas a símbolos religiosos, o que motivou seu fechamento, cerca de 30 dias antes do previsto. Segundo o MPF, que analisou o caso, tais ",VERDADEIRO,VERDADEIRO,0.35303711891174316
"De acordo com Maria do Rosário, reagir a um assalto
pode se tornar um crime hediondo. De acordo com a nota que foi divulgada através do Congresso Nacional, reagir a um
assalto poderá se tornar um crime hediondo
O projeto de lei apresentado na tarde de hoje na Câmara dos Deputados torna crime
hediondo a reação a assalto e a legítima defesa.
De acordo com o texto do projeto, “a iniciativa visa reduzir o grande número de
assaltantes que são brutalmente assassinados no exercício da profissão”.
O projeto também alega, em sua justificativa, que “já existem as polícias para
proteger o cidadão, por isso não é necessário reagir, pois ao fazê-lo, podem ocorrer
excessos, o que poderia comprometer a integridade física tanto do cidadão que está
sendo assaltado, quanto do cidadão que está assaltando”.
Maria do Rosário fez um emocionado discurso, no qual homenageou a memória de
todos os cidadãos que foram assassinados enquanto cometiam assaltos. ",FALSO,FALSO,0.27030348777770996
"Disseram para Dilma que o email dela está armazenado na nuvem. Vejam a confusão!.  O QUE ACONTECEU COM DILMA?.  Um exemplo bem rápido: Quando você acessa uma conta de email (no caso da Dilma foi o gmail), as informações desse email (caixa de entrada, caixa de saída, rascunhos, etc...) ficam armazenados em uma espécie de ""servidor virtual"", o que torna seu acesso mais rápido e seguro. Esse ""servidor virtual"" se conecta com grandes servidores (digamos REAIS) [...] ou seja, todas as informações ficam armazenados em grandes servidores físicos em várias partes do mundo. Tentaram explicar para Dilma que as mensagens que estavam dentro dessa conta de email estavam armazenadas em uma nuvem. É óbvio que essas mensagens também estavam armazenadas em algum servidor do Google pelo mundo afora ... mas Dilma não conseguiu entender bulhufas. Das duas uma: ou essa senhora tem um Q.I. de ameba ou estamos diante de uma atriz excepcional! assista a explicação da presidenta:",FALSO,FALSO,0.21664190292358398
"Caixa mantém no comando cinco dirigentes que são investigados Dirigentes da Caixa investigados Foco de operações que apuram desvio de recursos, a Caixa mantém no seu comando cinco dirigentes sob suspeita de envolvimento em esquemas de corrupção. Seu presidente, Gilberto Occhi, e quatro vice-presidentes são alvo de investigações do MPF (Ministério Público Federal) e do próprio banco. Citações a eles aparecem nas operações Sépsis, Cui Bono? e Patmos, conduzidas pela Procuradoria em Brasília. Mensagens e documentos sob análise dos investigadores indicam que os dirigentes auxiliaram o grupo do ex-presidente da Câmara Eduardo Cunha (MDB-RJ) e do ex-ministro Geddel Vieira Lima (MDB-BA) a viabilizar operações do banco nas quais teria havido suborno. Os inquéritos estão em curso. Em delação, o corretor Lúcio Funaro disse que Occhi tinha uma ""meta de propina"" a cumprir quando era vice-presidente de Governo na CEF. Uma apuração paralela, encomendada pelo comitê independente da Caixa ao escritório Pinheiro Neto Advogados à empresa de investigação privada Kroll e à auditoria PwC, expôs os vínculos da atual cúpula com políticos investigados e mostrou como tem funcionado o balcão de favores no banco. Por conta das suspeitas, o MPF requereu em dezembro que o governo afaste todos ",VERDADEIRO,VERDADEIRO,0.3353457450866699
"Joseval Peixoto é mais um jornalista a deixar o SBT em 2017 Apresentador do 'SBT Brasil' fica em seu cargo apenas até o próximo dia 30, em acordo com a emissora Parece que a onda de demissões do SBT ainda não chegou ao fim. Quem deixa a emissora neste fim de ano é o jornalista Joseval Peixoto, âncora do SBT Brasil, principal telejornal da casa. De acordo com a assessoria de imprensa da emissora, a saída de Joseval foi feita em comum acordo e de forma harmoniosa, optando pela não renovação de seu contrato. ""Eu já estava planejando parar em maio de 2018, pois achava que meu contrato venceria naquele mês. Quando verifiquei que termina agora em dezembro, decidi me adiantar à direção"", disse o jornalista que ""tomou esta decisão por sua própria vontade"", de acordo com o SBT. Confira a íntegra do comunicado divulgado pelo SBT: ""O SBT, através da assessoria de comunicação, informa que o ",VERDADEIRO,VERDADEIRO,0.3355751037597656
"Por favor, Embrapa: acorde! Concorrentes correm à nossa frente e a estatal dorme embalada pelos sonhos do passado A Empresa Brasileira de Pesquisa Agropecuária (Embrapa), na maturidade dos seus 44 anos, tem sido corriqueiramente apresentada como um luminoso e excepcional caso na apodrecida constelação do Estado. Seria uma das raras estrelas com algum brilho – a “joia da Coroa”. Destoaria da generalizada inoperância dos órgãos públicos. Seria eficiente e até supostamente organizada sobre rígidos cânones fundados no mérito. Mais ainda, seria a principal responsável pelo sucesso da agropecuária, setor que, felizmente, vem salvando a nossa economia há anos. Mas esse é o senso comum. As afirmações são acompanhadas de rala comprovação e partem da visão superficial de uma sociedade que se deleita com o divertimento de enganar a si mesma. Um provável estratagema mental coletivo operado para escapar da assombrosa realidade que nos cerca. Existem inúmeros resultados e fatos notáveis associados à organização no passado e, com justiça, precisam ser sempre exaltados. Desafortunadamente, no entanto, a realidade atual é bem diferente. ",VERDADEIRO,FALSO,0.3394761085510254
"Temer sanciona com vetos parcelamento de dívidas previdenciárias de produtores rurais Lei que oficializa o parcelamento das dívidas com o Funrural será publicada na edição desta quarta (10) do 'Diário Oficial da União'. Adesão ao programa será aceita até 28 de fevereiro. O presidente Michel Temer sancionou nesta terça-feira (9), com vetos, o projeto que prevê o parcelamento das dívidas previdenciárias de produtores rurais com o Fundo de Assistência ao Trabalhador Rural (Funrural). A nova lei institui o Programa de Regularização Tributária Rural (PRR), que compreende dívidas relativas à contribuição social dos trabalhadores rurais. Ao todo, o presidente vetou 24 dispositivos do texto aprovado em dezembro pelo Congresso Nacional. Temer justificou que os vetos foram recomendados por técnicos dos ministérios da Fazenda e do Planejamento. A legislação sancionada nesta terça prevê a quitação dos débitos vencidos até 30 de agosto de 2017. A adesão ao programa será aceita até 28 de fevereiro de 2018. A ",VERDADEIRO,VERDADEIRO,0.313892126083374
"Silvio Santos pretende se candidatar à presidência do
Brasil em 2018, arma
jornal. Silvio Santos, sempre demostrou interesse em se candidatar a presidência do Brasil e
afirmou que com 88 anos vai tentar pela sua segunda vez, e afirma que esta
confiante em ter uma boa aceitação dos Brasileiros e ainda brinca dizendo que sua
idade não é nenhum empecilho.
Segundo o jornal Opção, do estado de Goiás, o Genro de Silvio Santos, Fabio Faria,
casado com Patricia Abravanel, ao qual é Deputado Federal, afirma se tornar um dos
articuladores da candidatura de Silvio Santos.
Silvio já se candidatou a Presidência do Brasil em 1989, mais houve grandes
divergência vinda de Collor, ao qual solicitou a extinção do partido do apresentador,
oque por votos de unanimidade o TSE acabou aceitando o processo de Collor, ao qual
anulou a candidatura de Silvio.",FALSO,FALSO,0.33310532569885254
"Trump, Presidente dos EUA, declarou apoio ao
Bolsonaro e pode vir ao Brasil em 2018. Jair Bolsonaro atuante de seu sexto mandato na Câmara dos Deputados do Brasil,
eleito pelo Partido Progressista, recebe um grande partidário nas eleições
presidenciais de 2018, Donald Trump, presidente eleito dos Estado Unidos.
Diante de vários fatores positivos entre ambos, Trump deixou claro a necessidade da
união dos maiores países do continente americano, e diz estar coligado a Jair
Bolsonaro nas eleições de 2018 e oferecer total apoio e afirmou visitar o Brasil para
campanha eleitoral, a ideia é criar uma linha política semelhante para crescimento em
conjunto das Américas.",FALSO,FALSO,0.2612266540527344
"Ministro da Fazenda aponta preocupação com a variação grande do preço do gás de cozinha. Mais cedo nesta sexta, presidente Temer disse que estuda uma maneira de reduzir o preço do gás de cozinha para a população pobre. Segundo Henrique Meirelles, ainda não há decisão tomada. . O ministro da Fazenda, Henrique Meirelles, afirmou nesta sexta-feira (9) que há no governo uma preocupação com a ""variação grande"" do preço do gás de cozinha. Acrescentou, porém, que ainda não há nenhuma decisão tomada sobre o assunto. Mais cedo, o presidente Michel Temer afirmou que estuda uma maneira de reduzir o preço do gás de cozinha para a população pobre , que, segundo ele, é quem mais sofre com o aumento no valor do item. Questionado sobre o assunto, o ministro disse que o governo ainda não tomou uma decisão, mas afirmou que estuda uma maneira de reduzir o preço do gás de cozinha. ""Não temos nenhuma decisão a esse respeito. O que existe sim é uma preocupação com a variação grande do preço do gás"", declarou. Meirelles disse que, ainda nesta sexta-feira (9), iria conversar sobre o tema com o secretário da Receita Federal, Jorge Rachid, e também com o presidente ",VERDADEIRO,VERDADEIRO,0.310166597366333
