texto,label_real,pred_qwen/qwen3-32b,lat_qwen/qwen3-32b
"Juízes acabaram de soltar uma nota que vai balançar a
nossa Pátria!. ""O governo, diante do rombo financeiro deixado pela má gestão e corrupção,
culpando unicamente o serviço público e sob o pretexto de controlar os
gastos excessivos e permitir que o país volte a crescer, pretende impor um
congelamento no orçamento, estipulando que as despesas de um ano não
poderão ultrapassar a inflação do ano anterior.
O governo faz manobras para aprovar rapidamente a emenda, sem qualquer
debate prévio e amplo com participação da população, que vai sofrer
diretamente seus efeitos.""
""Investimentos em áreas essenciais – saúde, educação e assistência social –
estarão limitados caso referida emenda constitucional seja aprovada, e
nenhum debate é proposto para que a sociedade civil possa ter
conhecimento do alcance dessa reforma e das suas consequências.
O mero reajuste pela inflação não é suficiente para suprir a despesa gerada pelo
simples aumento da população que, em situações de crise economia depende ainda
mais dos serviços públicos."". 
""O Poder Judiciário sofreu fortemente com os cortes orçamentários impostos
para o ano corrente, o que já vem prejudicando a prestação do serviço e a
própria manutenção dos fóruns, gerando demissões em massas de
funcionários terceirizados que lidavam com a limpeza e segurança e também
de estagiários.
A alegada independência orçamentária do Poder Judiciário não existe na prática,
apesar de constitucionalmente prevista. Além disso, ao contrário do que foi afirmado
na reportagem, nenhum reajuste foi concedido este ano à Magistratura e ao Ministério
Público Federal, enquanto outros reajustes foram dados a diversas categorias de
funcionários do Poder Executivo.""
 ""Boa gestão dos gastos públicos é essencial para qualquer economia, pública
e privada. No entanto, além de impedir qualquer debate sobre as novas medidas
propostas, o governo impõe restrições para um período extremamente longo, de 20
anos, durante o qual não poderá haver nenhuma expansão no serviço público além do
crescimento da inflação, o que, como visto, é insuficiente para conter a simples
demanda.
Especificamente no tocante ao Poder Judiciário, investimentos deixarão de ser feitos,
novos concursos não poderão ser abertos, a demanda de processos aumentará e a
força de trabalho não, gerando mais atraso na prestação jurisdicional. E outras
restrições atingirão também os serviços de saúde, assistência social, educação e toda
a população brasileira sentirá seus efeitos nefastos.""
A pretexto de controlar gastos, a medida irá dificultar o enfrentamento da corrupção,
essa sim a raiz da crise econômica brasileira, afirma o presidente da Associação dos
Juízes Federais (Ajufe), Roberto Veloso.",FALSO,VERDADEIRO,3.3499717712402344
"Eleições deste ano terão novas regras; entenda 2018, ano eleitoral, começa com novas regras e dúvidas sobre a votação. Confira: Quando > 7.out - primeiro turno > 28.out - segundo turno Cargos em disputa > Presidente da República > Governadores > Senadores (dois terços das cadeiras) > deputados federais e deputados estaduais (distritais, no caso do DF) Calendário Março Mês liberado para troca de partido 7.abr Prazo final para candidatos se filiarem a partidos e para ocupantes de cargos executivos (presidente, governadores e prefeitos), caso queiram concorrer a outros postos, renunciarem a seus mandatos 18.jun TSE divulga o total de recursos disponível no fundo público para financiar as campanhas 20.jul a 5.ago Partidos realizam convenções para oficializar candidatos e coligações 15.ago Último dia para pedir o registro de candidaturas 16.ago Começa a propaganda eleitoral 31.ago a 4.out Propaganda eleitoral gratuita no rádio",VERDADEIRO,VERDADEIRO,2.4573659896850586
"Zezé tem razão: ""Nunca houve ditadura no Brasil"". O que houve foi repressão contra vagabundos.  Após o cantor sertanejo Zezé Di Camargo declarar que ""não houve ditadura no Brasil"", a grande mídia brasileira começou a publicar matérias em tom de escárnio contra o cantor.  Zezé não está errado! Não houve ditadura mesmo! Essa foi uma das poucas vezes em que o cantor foi feliz em suas declarações! O que ocorreu foi uma intervenção militar contra grupos baderneiros que queriam se apossar de propriedades públicas e privadas [...] enfim, algo que já nos acostumamos a assistir durante os últimos anos. Com todo o respeito aos professores do Brasil, mas se você aprendeu (na escola) que houve ""ditadura no Brasil"", provavelmente você foi doutrinado por aquele professor que não gosta de trabalhar, deixa a barba crescer (nada contra homens barbudos) e gosta de ""puxar um fuminho"". Quem foi perseguido na época, são os que hoje estão sendo investigados, processados e presos por corrupção. Houve confronto entre policiais e bandidos, sendo que alguns escaparam e outros até se tornaram presidentes. Como bem disse o internauta Alex Santos: ""Porque é que nossos pais e avós (que acordavam às 4h da madrugada para trabalhar e carregar esse país nas costas) têm uma visão positiva do período militar e nossos professores esquerdistas, artistas e jornalistas que amam Cuba (e passam férias em Paris ou NY) têm uma visão negativa desse período? Assista com atenção a entrevista com o mestre em Sociologia e doutor em História Social, Marco Antonio Villa:",FALSO,FALSO,2.8949778079986572
"As ‘luléculas’ de vocês Lula se acha a encarnação de um pedaço de células de cada brasileiro Lula nunca foi modesto. Já se comparou a Jesus Cristo, Tiradentes, Nelson Mandela e tantos outros quantos lhe convenham à hora e ao tempo. O ex-presidente mais popular do Brasil tem muitos defeitos, mas nunca fez ou disse algo que não seja para se exaltar e engrandecer. Apequenar-se, nunca! Dia destes, falando a seus prosélitos, aludiu aos juízes que ousam julgá-lo, condená-lo – e até aí ele é capaz de chegar ao paroxismo de seu espanto e de sua revolta – afirmando peremptoriamente: “Estão lutando com um ser humano diferente. Eu não sou eu. Sou a encarnação de um pedaço de células de cada um de vocês”. E acrescentou, no melhor estilo evangélico: “Prendam minha carne, mas minhas ideias continuarão livres”. Não se assuste. O petista pode até exagerar na sua imodéstia, mas a verdade é que ele nunca precisou tanto dela quanto precisa agora. Neste momento, seus desafetos, adversários e inimigos podem dizer sem receio: o homem não é mais suspeito, réu muitas vezes, acusado, difamado; ele agora é – sem dúvida nenhuma – condenado por dois crimes abjetos para qualquer pessoa, mais ainda para um ex-dirigente sindical, um chefão partidário, eternamente no palanque para disputar o mais elevado cargo político do Brasil: corrupção passiva e lavagem de dinheiro. Sim, o juiz Sergio Moro condenou-o a nove anos e meio de cadeia na primeira instância. E daí? Daí o Tribunal Regional Federal da 4.ª Região (TRF-4), em Porto Alegre, confirmou a condenação e",VERDADEIRO,FALSO,7.637960910797119
"Disseram para Dilma que o email dela está armazenado na nuvem. Vejam a confusão!.  O QUE ACONTECEU COM DILMA?.  Um exemplo bem rápido: Quando você acessa uma conta de email (no caso da Dilma foi o gmail), as informações desse email (caixa de entrada, caixa de saída, rascunhos, etc...) ficam armazenados em uma espécie de ""servidor virtual"", o que torna seu acesso mais rápido e seguro. Esse ""servidor virtual"" se conecta com grandes servidores (digamos REAIS) [...] ou seja, todas as informações ficam armazenados em grandes servidores físicos em várias partes do mundo. Tentaram explicar para Dilma que as mensagens que estavam dentro dessa conta de email estavam armazenadas em uma nuvem. É óbvio que essas mensagens também estavam armazenadas em algum servidor do Google pelo mundo afora ... mas Dilma não conseguiu entender bulhufas. Das duas uma: ou essa senhora tem um Q.I. de ameba ou estamos diante de uma atriz excepcional! assista a explicação da presidenta:",FALSO,VERDADEIRO,0.2777822017669678
"Candidato do governo tem de mostrar capacidade de ganhar, diz Jucá O líder do governo no Senado e presidente do PMDB, Romero Jucá (RR), afirma que o candidato governista à Presidência em 2018 precisa demonstrar ""capacidade de ganhar a eleição"". Principal articulador político de Michel Temer no Congresso, Jucá diz, em entrevista à Folha, que o tucano Geraldo Alckmin é um bom nome, mas não o único. Ele ataca o ex-procurador-geral da República Rodrigo Janot, autor de duas denúncias contra Temer, e diz que a reforma da Previdência seria aprovada se não fosse a atuação",VERDADEIRO,VERDADEIRO,3.41686749458313
"Para reduzir gastos, gestão Temer quer rever distribuição de remédio Um dos mais conhecidos programas do Ministério da Saúde, o Farmácia Popular, iniciativa que oferta medicamentos gratuitos ou com até 90% de desconto, deve passar por mudanças. Para o setor farmacêutico, as medidas o colocam em risco. Após fechar cerca de 400 farmácias da rede própria que mantinha no programa, o governo quer agora mudar o modelo de pagamento para farmácias particulares credenciadas. Hoje, há cerca de 30 mil estabelecimentos que ofertam os medicamentos no Aqui Tem Farmácia Popular, nome dado ao eixo do programa na rede particular. Para o ministro Ricardo Barros (Saúde), o objetivo é reduzir gastos, tidos como mais altos do que na compra centralizada de remédios no SUS. Representantes",VERDADEIRO,VERDADEIRO,1.3992242813110352
"Lula: STJ deve julgar na quinta-feira habeas corpus da defesa para evitar prisão de ex-presidente Ex-presidente foi condenado pelo TRF-4 a 12 anos e um mês de prisão e pena deve ser cumprida quando não houver mais possibilidade de recurso. Defesa argumenta que medida fere a Constituição. A Quinta Turma do Superior Tribunal de Justiça (STJ) deve julgar na quinta-feira (1º) um habeas corpus em que a defesa do ex-presidente Luiz Inácio Lula da Silva pede ao tribunal que impeça a prisão do ex-presidente. A data foi incluída no andamento processual do habeas corpus em tramitação no STJ. A liminar (decisão temporária) foi negada pelo vice-presidente do STJ, Humberto Martins, no dia 30 de janeiro. Agora a turma deve julgar o mérito do habeas corpus. No final de janeiro, o Tribunal Regional Federal da 4ª Região (TRF-4), responsável pelos processos da Lava Jato em segunda instância, condenou Lula a 12 anos e 1 mês em regime inicialmente fechado. Os desembargadores decidiram, ainda, que a pena deverá ser cumprida quando não houver mais possibilidade de recurso na Corte. Ao negar o pedido de liminar de defesa de Lula, Humberto Martins justificou que",VERDADEIRO,VERDADEIRO,1.5234665870666504
"'Sabe como chamo o celular e a internet? Praia dos covardes', diz Rosamaria Murtinho A atriz participou da primeira fase de 'Deus Salve o Rei' como a rainha de Montemor Ela tem 82 anos e gosta do contato humano. Comunicar-se com alguém através de mensagens instantâneas? Raramente. O negócio dela é ouvir a voz do outro. “Tive que me tornar uma pessoa mais tecnológica e aceitar essa coisa horrorosa [celular] que não é da minha geração. Mas tem certas coisas das quais não abro mão, como uma ligação telefônica. Não posso ficar procurando por mensagens de quem quer falar comigo. Quem quiser é só me telefonar. Ficar com celular na mão está virando vício”, diz Rosamaria Murtinho. Casada há quase 60 anos com o ator Mauro Mendonça, a atriz participou da primeira fase de ""Deus Salve o Rei"" como a rainha de Montemor, Crisélia, novela das sete da Globo. Apesar da morte da personagem, a monarca ainda aparece em flashbacks na trama. Numa reflexão",VERDADEIRO,VERDADEIRO,0.37647485733032227
"Projeto de lei obriga presos a pagar estadia nos
presídios do Brasil, 97% aprovam a ideia, qual sua
opinião?. Michel Temer irá adotar modelo de privatização, ao qual obriga presos a trabalharem
para pagarem suas despesas durante suas ""estadias"" dentro dos presídios.
A partir disso os presídios deverão passar por uma pequena reforma para que fiquem
aptos a exercerem atividades laborais,e outras funções para ajudar a pagar os custos
com eles mesmos na cadeia, ou seja despesas dentro do sistema prisional.
Diante disso é uma maneira do governo gastar menos e poder usar esse dinheiro de
outra forma com a população.
O senador Waldemir Moka (PMDB-MS) já havia apresentado esse projeto em 2015 em
que gerou muita polêmica,
O senador ainda disse em reportagem: ""Decidi apresentar o projeto quando tomei
conhecimento de que um preso custa mais ao Estado do que um estudante de escola
pública. Não dá para saber disso e ficar de braços cruzados. Só protocolei depois de
parecer favorável da consultoria do Senado, especialmente quando à
constitucionalidade e ao mérito""
. ""Com crise ou sem crise, o detento recebe três refeições por dia. Enquanto isso, fora
da prisão, muitos brasileiros não têm sequer uma refeição diária decente. O preso
também tem assistência ambulatorial imediata, diferente do que ocorre na saúde
pública em que o doente enfrenta horas e mais horas para ser atendido"", afirma
Moka.
O projeto de lei registrou o apoio de 23.688 pessoas e apenas 601 são contrárias.",FALSO,FALSO,3.429905414581299
"Apresentador (falecido em 2009) previu o futuro de Sérgio Moro: ""Ele prenderá a quadrilha do PT"".  O ex-apresentador e ex-deputado Luiz Carlos Alborghetti (falecido em 2009) se transformou num mito nas redes sociais.  Alborghetti era desbocado e polêmico. Em seu programa de TV, o apresentador tentava combater a bandidagem instalada no Brasil nos anos 90 e 2000. Em 2006, Alborghetti já exaltava o juiz federal Sergio Moro e também previa que o magistrado prenderia a ""quadrilha do PT"". ""Sérgio Moro foi o juiz federal que mais prendeu corruptos na história da nação brasileira. Eu já fui ameaçado de morte porque defendi o juiz"" disse Alborghetti em 2006. Confira no video abaixo (via Felipe Moura Brasil)",FALSO,FALSO,1.4363901615142822
"Ministério da saúde informa: anti-inamatório
de uso
diário aumenta 49% risco de parada cardiaca. De acordo com estudos feitos na Dinamarca dois anti-inflamatórios muito conhecidos
no Brasil apresentam um risco muito grande a população.
O estudo feito por cientistas e publicada na revista European Heart Journal onde
concluiu que o ibuprofeno aumenta 39% o risco de parada cardíaca e o diclofenaco
59%.
O alerta esta para todo o Brasil, por conta do Ibuprofeno e O Diclofenaco serem
facilmente comprados na farmácia sem a exigência de receita.
“Permitir que esses remédios sejam comprados sem receita e sem nenhum conselho
ou restrição envia uma mensagem ao público de que não há dúvidas quanto a sua
segurança”, afirma Gunnar Gislason autor da pesquisa.
“Pesquisas anteriores mostraram que os AINE estão relacionados a um maior risco
cardiovascular, algo que preocupa porque seu uso está muito disseminado” afirma
Gislason
Na Espanha, a Agência de Medicamentos e Produtos de Saúde já emitiu uma
recomendação para limitar o consumo de ibuprofeno, já na Gra Bretanha o
diclofenaco passou a ser vendido apenas sob receita medica em exceção pacientes
com insuficiência cardíaca, cardiopatia isquêmica, doença arterial periférica ou
cerebrovascular ao qual o uso foi restrito.",FALSO,VERDADEIRO,0.3659327030181885
"Tribunal Federal ordena devolução de passaporte para Lula.  ""Congresso na Etiópia não existiu. O ex-presidente mente mais do que respira"".  O TRF-1 (Tribunal Regional Federal da 1ª Região de Brasília ) derrubou (agora pouco) a apreensão do passaporte de Lula, que havia sido determinada pela Justiça Federal do DF. A decisão foi tomada pelo juiz federal Bruno Apolinário que declarou: ""Não há como concluir que o paciente pretendesse fugir do país com a finalidade de frustrar a aplicação da nossa lei penal"". No último dia 25, o juiz substituto da 10.ª Vara do Distrito Federal, Ricardo Leite, ordenou a apreensão do passaporte do ex-presidente Luiz Inácio Lula da Silva e impediu a ida do petista para uma suposta conferência na Etiópia. Neste exato momento Lula pode fugir do país! Vai meu filho ... some daqui! leia também:",FALSO,FALSO,0.32474660873413086
"Em seu primeiro e último discurso na Câmara, Tiririca diz sair decepcionado Depois de sete anos como deputado federal, o palhaço Tiririca (PR-SP) fez nesta quarta-feira (6) o seu primeiro e último discurso na tribuna da Câmara. Os poucos deputados que estavam no plenário no início desta tarde pararam, junto com servidores munidos de celulares, para acompanhar os oito minutos da fala em que Tiririca afirmou estar deixando a política ""decepcionado, mas de cabeça erguida"". ""Subo nesta tribuna pela primeira vez e última vez. Não por morte. Porque estou abandonando a vida pública"", disse Tiririca, que já havia anunciado em entrevista à Folha que não disputaria nova eleição. ""Estou saindo triste para caramba. Estou saindo muito chateado, muito chateado mesmo com a",VERDADEIRO,VERDADEIRO,0.34959959983825684
"URGENTE!! No congresso já se fala que as Forças
Armadas poderão assumir o poder. Não houve até o momento uma intervenção por questão de estrategia, mais está
sendo estudado e a unica coisa que há preocupação dos militantes é que não haja
danos desnecessários ao nosso pais.
Mais a própria população se revoltou e não aguenta mais viver como reféns do seu
próprio Pais, de acordo com o General já havia alertado existem grandes chances de
uma possível intervenção militar e é oque esta acontecendo nesse exato momento.
""Estou saindo da Câmara Federal, nesse momento. O clima em Brasília vai ficar
quente. Buzinaço, quebra-quebra nas ruas, uma crise"" disse um deputado federal ao
qual não quis se identificar.
”Há um grande temor de que a democracia conquistada com muitas lágrimas, se
perca pela incompetência desse Governo. Já se fala nos bastidores da Câmara e do
Senado, de as Forças Armadas assumirem o poder deste País”
O povo brasileiro alcançou seu valor, as forças armadas irão intervir",FALSO,FALSO,6.475061893463135
"Temer aprovou Lei que acaba com 13° e FGTS de todos
os trabalhadores
. Diante das informações que estão surgindo sobre Michel Temer ter sancionado a
terceirização, nossos jornalistas foram até as fontes mais seguras ter a afirmação do
fato.
Em um contato com a Secretaria de Imprensa da Presidência, ela informou que o
presidente Michel Temer autenticou o projeto aprovado pela Câmara dos Deputados
que trata da terceirização.
Enfim essa aprovação permite a contratação de serviço terceirizado em qualquer tipo
de atividade de uma empresa.",FALSO,FALSO,0.6794312000274658
"Como reconhecer os sinais do déficit de atenção
É comum confundir hiperatividade com agitação. O diagnóstico de TDAH só pode ser dado a partir dos seis, sete anos.

Criança dispersa e desatenta, criança que não termina as atividades, criança hiperativa. Como saber se é só agitação ou se é Transtorno do Déficit de Atenção com Hiperatividade (TDAH)? O neuropediatra Felipe Kalil falou sobre diagnóstico e sinais no Bem Estar desta quarta-feira (21). A consultora e pediatra Ana Escobar falou sobre aprendizado – comer, dormi e se mexer! O tripé fundamental para as crianças aprenderem mais.

Segundo o neuropediatra, é comum confundir hiperatividade com agitação. Ele lembra que o diagnóstico de TDAH só pode ser dado a partir dos seis, sete anos. Crianças com diagnóstico de TDAH têm dificuldade de aprender coisas, mas não por problema cognitivo, mas por dificuldade de concentração.

O TDAH se caracteriza por sintomas de desatenção, inquietude e impulsividade e ocorre em 3% e 5% das crianças. Para fechar o diagnóstico, os pais podem buscar neurologistas, psiquiatras, psicólogos, fonoaudiólogos, psicopedagogos, terapeutas ocupacionais.

Toda criança tem nível de agitação de aceitação para a idade. Entretanto, alguns sinais indicam que os pais devem procurar ajuda profissional: quando a criança importuna outro colega na escola; se a criança tem dificuldade para se relacionar; se ela não acaba uma atividade e já começa outra; ou se sofre um bullying, é jogada de lado.

O tratamento envolve terapias cognitivo-comportamentais, intervenções familiares, na escola, e, às vezes, medicamentosa. Nem todas as pessoas precisam de remédio.

Muitos pais têm dificuldade de lidar com o TDAH. O Bem Estar listou algumas dicas do que fazer:

Reforçar o que há de melhor na criança
Não estabelecer comparações entre os filhos
Procurar conversar sempre com a criança sobre como está se sentindo
Aprender a controlar a própria impaciência
Estabelecer regras e limites dentro de casa
Não esperar “perfeição”
Não cobrar resultados – cobrar empenho
Elogiar! Estímulo nunca é demais
Usar o português claro e direto
Não exigir mais do que a criança pode dar
Não sobrecarregar a criança com excesso de atividades extracurriculares
Ter sempre um tempo disponível para interagir com a criança
Programar atividades diferentes e criativas",VERDADEIRO,VERDADEIRO,0.34005188941955566
"Com 'textão', William Bonner denuncia seguidora que o ofendeu em rede social 'É perverso. Doentio', escreveu o apresentador no Instagram SÃO PAULO William Bonner, 57, denunciou uma seguidora que criou mais de vinte perfis falsos para ofendê-lo nas redes sociais. O jornalista afirmou que os xingamentos e ameaças surgiram desde o fim de seu casamento com Fátima Bernardes. Bonner contou em seu Instagram, nesta quinta (1º), que bloqueia a usuária, identificada como Dani Silva, sempre que ela cria um novo perfil. ""É muito feio. É perverso. Doentio"", escreveu ele. O apresentador do ""Jornal Nacional"" (Globo) disse ainda que costuma acreditar que o desprezo é a arma certa contra os ""haters"", mas que decidiu provocar reflexão após se deparar com ofensas em",VERDADEIRO,VERDADEIRO,0.3878211975097656
"ONU não vai interferir no caso Lula: ""O Brasil tem instituições de Estado muito fortes"".  A ONU não examinou ""absolutamente"" nada sobre o caso de Lula.  Advogados do petista anunciaram para a imprensa que o pedido de abertura de um processo foi registrado pela ONU. O órgão relatou que somente admitiu o processo [...] foi uma mera ""formalidade"" e não uma ""admissibilidade"". O processo em que Lula denuncia ações consideradas como ""abuso de poder"" por parte de Sérgio Moro e dos procuradores da Lava Jato só será examinado em 2018 ou 2019 [...] e o julgamento completo do caso poderá durar até cinco anos. A defesa de Lula ainda informou que ONU teria dado um prazo de 2 meses para que o governo Michel Temer prestasse ""informações relevantes à questão da admissibilidade da comunicação"". Na manhã de hoje, a ONU foi enfática e explicou: ""A decisão envolve apenas um ""registro"" do caso."" Após o pedido de socorro vergonhoso feito à ONU, Lula recebeu resposta à altura. A ONU informou que o secretário geral António Guterres está acompanhando atentamente a situação política no Brasil e irá analisar o caso do ex-presidente Lula. ""O Brasil, mesmo em crise, é uma das maiores potências do planeta"" disse o porta-voz das Nações Unidas. Guterres se mostrou confiante com o futuro do Brasil e e afirmou que tudo que está acontecendo tem um forte respaldo da constituição brasileira. A Organização das Nações Unidas fez questão de ressaltar que a lei será seguida no país e que o Brasil tem instituições de Estado muito fortes. ""Nenhuma ação externa poderá interferir nas decisões soberanas da justiça brasileira"" finalizou António Guterres. O petista contratou um caríssimo advogado australiano (especialista em direitos humanos) para tentar provar que está sendo vítima de um ""golpe de estado"" aplicado pelo judiciário (leia mais aqui)",FALSO,VERDADEIRO,3.4307892322540283
"""JÊNIOS"" – Temer e Ratinho divulgam a solução para os problemas do país: ""panelas de pressão"".  A pergunta que não quer calar: O que será que o SBT ganhou para promover esse senhor?.  De acordo com o apresentador do SBT, as panelas de pressão possuem um tempo de cozimento mais rápido, propiciando que o ""pobre"" economize gás de cozinha na hora de preparar seu alimento. Vai pastar Ratinho! Ao invés do apresentador cobrar (do presidente Temer) atitudes que estimulem o emprego para essas pessoas possam trabalhar, viver com dignidade e  consumir o que bem entenderem, o ""JÊNIO"" sugeriu que Temer reduzisse os impostos da panela de pressão [...] ou seja, querem estrangular (ainda mais) os pobres. É simples, né Ratinho? O problema do país será resolvido com PANELAS DE PRESSÃO! O que será que o apresentador ganhou para puxar o saco de Temer? Será que foi algum desconto em sua dívida com o fisco? Em outubro de 2017, a Procuradoria-Geral da Fazenda Nacional, órgão do Ministério da Fazenda, promoveu uma blitz contra o empresário para quitar uma dívida tributária de R$ 74 milhões referente ao Imposto de Renda [...] a assessoria dele negou a dívida.",FALSO,FALSO,1.3111724853515625
"A vida de um juiz do Supremo na Suécia: sem foro privilegiado, sem imunidade e sem auxílios.  Assim como os políticos, um juiz do tribunal superior da Suécia (equivalente ao nosso STF) não tem imunidade nem foro privilegiado e pode ser processado como qualquer cidadão.  Um juiz do Supremo na Suécia pedala até a estação ferroviária e toma o trem para chegar à Corte, em Estocolmo. Ele não mora em apartamento funcional, não recebe auxílio-moradia e nem auxílio-saúde. Não goza de imunidades. Não tem foro privilegiado. Ganha entre R$ 12 mil e R$ 25 mil por mês e é proibido de aceitar viagens e presentes.",FALSO,VERDADEIRO,1.3147869110107422
"Polos magnéticos da Terra podem se inverter e causar colapso mundial: ""A Terra ficaria inabitável"".  Os polos magnéticos de nosso planeta estão se invertendo em um processo cada vez mais rápido.  A informação é da revista científica ""Undark Magazine"". ""É comum que esses polos se invertam a cada 200 ou 300 mil anos, porém isso não acontece há cerca de 780 mil anos"" diz a publicação. O campo magnético, tão importante para a vida na Terra, enfraqueceu cerca de 15% nos últimos 200 anos [...] isso pode ser um sinal de que os pólos da Terra estão prestes a virar, afirmam os cientistas. Daniel Baker, diretor do Laboratório de Física Atmosférica e Espacial da Universidade do Colorado, Boulder, afirma que há sinais de uma reversão e é provável que algumas áreas do planeta sejam atingidas, se tornando ""inabitáveis"". Baker diz que uma incidência maior de raios solares, cósmicos e ultravioletas B poderão penetrar na camada de ozônio, prejudicando o campo magnético da Terra, que protege a vida de níveis letais de radiação. A radiação também poderá atingir satélites de comunicação, redes elétricas e sistemas de radares de aviões. ""Sistemas bancários, meteorológicos, internet, operações militares e tecnologias à base de GPS deixariam de funcionar. As bússolas apontariam para o Sul."" E não para por aí: ""Sistemas de aquecimento, ar-condicionado, transportes, hospitais e indústrias também poderão ser afetados."" Cientistas, que estão usando imagens de satélite para monitorar o campo magnético da Terra, declararam: ""Caso o fenômeno aconteça, a radiação cósmica poderá duplicar, aumentando as taxas de morte por câncer. Aos menos 100 mil pessoas morreriam por ano pela alta nos níveis de radiação espacial."" Se o campo magnético continuar a diminuir e os polos magnéticos se inverterem, a Terra pode acabar como Marte – um local seco, árido e incapaz de preservar a vida. O núcleo terrestre se transformaria em chamas. (Fonte: Daily Mail )",FALSO,VERDADEIRO,0.2743213176727295
"Lula tem 'excelente estado', sem indícios do câncer

O ex-presidente Luiz Inácio Lula da Silva apresenta ""excelente estado geral, sem qualquer evidência"" do câncer na laringe descoberto em 2011, de acordo com o Hospital Sírio-Libanês, de São Paulo, onde ele foi submetido a exames nesta terça-feira. Segundo o hospital, as análises são de rotina e estavam previamente agendadas. 

O boletim médico, assinado pelo diretor clínico do Sírio-Libanês, Paulo Cesar Ayroza Galvão, informa que ""os resultados apresentados estão dentro da normalidade"". De acordo com o estabelecimento, Lula passou por exames ""de PET/CT (equipamento que une os recursos diagnósticos da Medicina Nuclear e da Radiologia) de corpo inteiro e laringoscopia"". Após diagnosticado o câncer na laringe, ele enfrentou um tratamento contra a doença por cinco meses e, em março de 2012, as avaliações revelaram que ele estava curado.",VERDADEIRO,VERDADEIRO,5.416148900985718
